ID	MosquitoSpecies	Landscape	BloodSource_Species	BloodSource_Class1	BloodSource_Class2	BloodSource_Class3	BloodSource_Class4	BloodSource_Order	Lat_dec	Long_dec	Location	Database	StudyType	Title	Year	Author1	Author2	Author3	Author4	InstAut1	InstAut2	InstAut3	InstAut4
Greenberg2013	Culex_quinquefasciatus	urban	"Anser_anser,Anas_platylyrhynchos,Cairina_moschata,Dromaius_novaehollandiae,Turdus_migratorius,Accipiter_cooperi,Carduelis_psaltria_columbiana,Carpodacus_mexicanus,Columba_livia,Gallus_gallus_domesticus,Geococcyx_califorians,Meleagris_gallopavo,Passer_domesticus,Phasianus_colchicus,Pheucticus_melanocephalus,Streptopelia_decaocto,Struthio_camelus,Trichoglossus_haematodus,Tyrannus_melancholicus,Vultur_gryphus,Zenaida_macroura,Bos_taurus,Canis_latrans,Canis_lupus_familiaris,Ceratotherium_simum,Equus_ferus_caballus,Hylobates_syndactylus,Mus_musculus,Panthera_tigris,Potamochoerus_porcus,Panthera_uncia"	Aves	Mammalia	NA	NA	NA	35.077787	-106.66265	"Rio_Grande_Zoo,New_Mexico,USA"	Scopus	article	"Identification_of_blood_meal_sources_in_aedes_vexans_and_culex_quinquefasciatus_in_Bernalillo_County,_New_Mexico"	2013	Greenberg	Lujan	Dimenna	Wearing	University_of_New_Mexico	University_of_New_Mexico	City_of_Albuquerque_Environmental_Health_Department	University_of_New_Mexico
Burkett-Cadena2014	Culex_quinquefasciatus	urban	"Tyto_alba,Strix_varia,Cyanocitta_cristata,Toxostoma_rufum,Poecile_carolinensis,Thryothorus_ludovicianus,Quiscalus_quiscula,Sayornis_phoebe,Aquila_chrysaetos,Bubo_virginianus,Zenaida_macroura,Cardinalis_cardinalis,Buteo_jamaicensis,Baeolophus_bicolor,Meleagris_gallopavo,Rattus_norvegicus,Homo_sapiens_sapiens,Odocoileus_virginianus"	Aves	Mammalia	NA	NA	NA	32.597058	-85.514339	"Southeastern_Raptor_Center,Alabama,USA"	Scopus	article	Innate_preference_or_opportunism:_Mosquitoes_feeding_on_birds_of_prey_at_the_Southeastern_Raptor_Center	2014	Burkett-Cadena	Bingham	Porterfield	Unnasch	Auburn_UniversityUniversity_of_South_FloridaUniversity_of_Florida	University_of_South_Florida	Auburn_UniversityBoise_State_University	University_of_South_Florida
Burkett-Cadena2014	Anopheles_punctipennis	urban	"Zenaida_macroura,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens,Odocoileus_virginianus,Anolis_carolinensis"	Aves	Mammalia	Reptilia	NA	NA	32.597058	-85.514339	"Southeastern_Raptor_Center,Alabama,USA"	Scopus	article	Innate_preference_or_opportunism:_Mosquitoes_feeding_on_birds_of_prey_at_the_Southeastern_Raptor_Center	2014	Burkett-Cadena	Bingham	Porterfield	Unnasch	Auburn_UniversityUniversity_of_South_FloridaUniversity_of_Florida	University_of_South_Florida	Auburn_UniversityBoise_State_University	University_of_South_Florida
Burkett-Cadena2014	Culex_erraticus	urban	"Lithobates_catesbeianus,Haliaeetus_leucocephalus,Strix_varia,Nycticorax_nycticorax,Thryothorus_ludovicianus,Bubo_virginianus,Cardinalis_cardinalis,Buteo_jamaicensis,Cathartes_aura,Meleagris_gallopavo,Rattus_norvegicus,Homo_sapiens_sapiens,Bos_taurus,Procyon_lotor,Didelphis_virginiana,Odocoileus_virginianus"	Amphibia	Aves	Mammalia	NA	NA	32.597058	-85.514339	"Southeastern_Raptor_Center,Alabama,USA"	Scopus	article	Innate_preference_or_opportunism:_Mosquitoes_feeding_on_birds_of_prey_at_the_Southeastern_Raptor_Center	2014	Burkett-Cadena	Bingham	Porterfield	Unnasch	Auburn_UniversityUniversity_of_South_FloridaUniversity_of_Florida	University_of_South_Florida	Auburn_UniversityBoise_State_University	University_of_South_Florida
Burkett-Cadena2014	Culex_restuans	urban	"Strix_varia,Thryothorus_ludovicianus,Haemorhous_mexicanus,Zenaida_macroura,Cardinalis_cardinalis,Buteo_jamaicensis,Cathartes_aura,Homo_sapiens_sapiens,Procyon_lotor,"	Aves	Mammalia	NA	NA	NA	32.597058	-85.514339	"Southeastern_Raptor_Center,Alabama,USA"	Scopus	article	Innate_preference_or_opportunism:_Mosquitoes_feeding_on_birds_of_prey_at_the_Southeastern_Raptor_Center	2014	Burkett-Cadena	Bingham	Porterfield	Unnasch	Auburn_UniversityUniversity_of_South_FloridaUniversity_of_Florida	University_of_South_Florida	Auburn_UniversityBoise_State_University	University_of_South_Florida
Burkett-Cadena2014	Culex_salinarius	urban	"Buteo_jamaicensis,Bos_taurus"	Aves	Mammalia	NA	NA	NA	32.597058	-85.514339	"Southeastern_Raptor_Center,Alabama,USA"	Scopus	article	Innate_preference_or_opportunism:_Mosquitoes_feeding_on_birds_of_prey_at_the_Southeastern_Raptor_Center	2014	Burkett-Cadena	Bingham	Porterfield	Unnasch	Auburn_UniversityUniversity_of_South_FloridaUniversity_of_Florida	University_of_South_Florida	Auburn_UniversityBoise_State_University	University_of_South_Florida
Burkett-Cadena2014	Culex_territans	urban	"Lithobates_catesbeianus,Lithobates_clamitans,Hyla_cinerea,Cardinalis_cardinalis,Homo_sapiens_sapiens"	Amphibia	Aves	Mammalia	NA	NA	32.597058	-85.514339	"Southeastern_Raptor_Center,Alabama,USA"	Scopus	article	Innate_preference_or_opportunism:_Mosquitoes_feeding_on_birds_of_prey_at_the_Southeastern_Raptor_Center	2014	Burkett-Cadena	Bingham	Porterfield	Unnasch	Auburn_UniversityUniversity_of_South_FloridaUniversity_of_Florida	University_of_South_Florida	Auburn_UniversityBoise_State_University	University_of_South_Florida
Stenn2018	Aedes_aegypti	urban	"Felis_catus,Canis_lupus_familiaris,Sylvilagus_palustris,Procyon_lotor,Neotoma_floridana,Rattus_sp.,Homo_sapiens_sapiens,Mimus_polyglottos"	Mammalia	Aves	NA	NA	NA	27.67533	-80.432628	"Indian_River_County,Florida,USA"	Scopus	article	"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida"	2018	Stenn	Peck	Rocha	Burkett-Cadena	University_of_Florida	Florida_Department_of_Health_Martin-County	Instituto_Oswaldo_Cruz_FIOCRUZ	University_of_Florida
Stenn2018	Aedes_aegypti	urban	"Felis_catus,Canis_lupus_familiaris,Sylvilagus_palustris,Procyon_lotor,Neotoma_floridana,Rattus_sp.,Homo_sapiens_sapiens"	Mammalia	NA	NA	NA	NA	27.164273	-80.239789	"Martin_County,Florida,USA"	Scopus	article	"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida"	2018	Stenn	Peck	Rocha	Burkett-Cadena	University_of_Florida	Florida_Department_of_Health_Martin-County	Instituto_Oswaldo_Cruz_FIOCRUZ	University_of_Florida
Stenn2018	Aedes_albopictus	urban	"Homo_sapiens_sapiens,Sylvilagus_floridanus,Dasypus_novemcinctus,Procyon_lotor,Rattus_norvegicus"	Mammalia	NA	NA	NA	NA	27.67533	-80.432628	"Indian_River_County,Florida,USA"	Scopus	article	"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida"	2018	Stenn	Peck	Rocha	Burkett-Cadena	University_of_Florida	Florida_Department_of_Health_Martin-County	Instituto_Oswaldo_Cruz_FIOCRUZ	University_of_Florida
Stenn2018	Aedes_albopictus	urban	"Homo_sapiens_sapiens,Anolis_sagrei"	Mammalia	Reptilia	NA	NA	NA	27.164273	-80.239789	"Martin_County,Florida,USA"	Scopus	article	"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida"	2018	Stenn	Peck	Rocha	Burkett-Cadena	University_of_Florida	Florida_Department_of_Health_Martin-County	Instituto_Oswaldo_Cruz_FIOCRUZ	University_of_Florida
Stenn2018	Culex_quinquefasciatus	urban	"Homo_sapiens_sapiens,Gallus_gallus_domesticus,Passer_domesticus,Zenaida_macroura,Cardinalis_cardinalis,Mimus_polyglottos,Canis_lupus_familiaris,Felis_catus,Procyon_lotor,Sylvilagus_floridanus"	Mammalia	Aves	NA	NA	NA	27.67533	-80.432628	"Indian_River_County,Florida,USA"	Scopus	article	"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida"	2018	Stenn	Peck	Rocha	Burkett-Cadena	University_of_Florida	Florida_Department_of_Health_Martin-County	Instituto_Oswaldo_Cruz_FIOCRUZ	University_of_Florida
Stenn2018	Culex_quinquefasciatus	urban	"Homo_sapiens_sapiens,Anolis_sagrei,Iguana_iguana,Gallus_gallus_domesticus,Passer_domesticus,Zenaida_macroura,Cardinalis_cardinalis,Mimus_polyglottos,Procyon_lotor,Didelphis_virginiana"	Mammalia	Reptilia	Aves	NA	NA	27.164273	-80.239789	"Martin_County,Florida,USA"	Scopus	article	"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida"	2018	Stenn	Peck	Rocha	Burkett-Cadena	University_of_Florida	Florida_Department_of_Health_Martin-County	Instituto_Oswaldo_Cruz_FIOCRUZ	University_of_Florida
Kirchgatter2014	Anopheles_cruzii	rural	Homo_sapiens	Mammalia	NA	NA	NA	NA	-23.991306	-47.092694	"Juquitiba,Brasil"	SciELO	article	Anopheles_(Kerteszia)_cruzii_(Diptera:_Culicidae)_in_peridomiciliary_area_during_asymptomatic_malaria_transmission_in_the_atlantic_forest:_Molecular_identification_of_blood-meal_sources_indicates_humans_as_primary_intermediate_hosts	2014	Kirchgatter	Tubaki	Malafronte	Alves	Universidade_de_Sao_Paulo	Superintendencia_de_Controle_de_Endemias	Universidade_de_Sao_Paulo	Hospital_das_Cl°nicas
Marassa2009	Aedes_crinifer	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_crinifer	rural	monkey	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_crinifer	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.278664	-55.535822	"Sao_Jose_Velho,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_serratus	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_serratus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_scapularis	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_scapularis	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Aedes_scapularis	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.278664	-55.535822	"Sao_Jose_Velho,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Haemagogus_leucocelaenus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Haemagogus_leucocelaenus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Haemagogus_leucocelaenus	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.278664	-55.535822	"Sao_Jose_Velho,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Sabethes_albiprivus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Sabethes_albiprivus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Sabethes_albiprivus	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.278664	-55.535822	"Sao_Jose_Velho,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Sabethes_quasicyaneus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Sabethes_quasicyaneus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Sabethes_chloropterus	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Psorophora_albigenu	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Psorophora_ferox	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.483333	-55.35	"Santo_Antonio_das_Missoes,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Psorophora_ferox	rural	"Homo_sapiens_sapiens,monkey"	Mammalia	NA	NA	NA	NA	-28.27749	-55.750652	"Cachoeirinha_farm,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
Marassa2009	Psorophora_ferox	rural	Homo_sapiens_sapiens	Mammalia	NA	NA	NA	NA	-28.278664	-55.535822	"Sao_Jose_Velho,Garruchos,Brasil"	SciELO	article	Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil	2009	Marass†	Paula	Gomes	Consales	Adolfo_Lutz_Institute	Universidade_de_Sao_Paulo	Universidade_de_Sao_Paulo	Pasteur_Institute
